Freelancer_ID,Job_Category,Platform,Experience_Level,Client_Region,Payment_Method,Job_Completed,Earnings_USD,Hourly_Rate,Job_Success_Rate,Client_Rating,Job_Duration_Days,Project_Type,Rehire_Rate,Marketing_Spend,z_score
1696,Content Writing,Fiverr,Expert,Asia,Crypto,155,2217,12.15,53.41,3.31,71,Hourly,43.45,341,-0.9572853984684668
1697,Graphic Design,Fiverr,Intermediate,USA,PayPal,88,2194,47.66,51.29,3.97,33,Fixed,34.87,382,-0.9651472231580326
1698,Graphic Design,PeoplePerHour,Beginner,Asia,Bank Transfer,138,2217,14.01,56.76,3.86,24,Hourly,57.78,407,-0.9572853984684668
1699,Graphic Design,Freelancer,Intermediate,Australia,Crypto,34,9802,61.95,98.16,4.19,89,Hourly,56.36,270,1.6354076567643983
1700,Web Development,Freelancer,Beginner,Europe,Bank Transfer,13,9418,31.7,77.48,5.0,69,Fixed,60.07,11,1.5041493662951273
1701,SEO,Toptal,Intermediate,Asia,PayPal,174,9510,32.29,98.29,4.54,38,Fixed,28.77,493,1.5355966650533903
1702,Customer Support,Freelancer,Intermediate,Australia,Crypto,294,5941,12.29,71.62,3.8,11,Hourly,32.1,94,0.3156465643116505
1703,App Development,Fiverr,Intermediate,Australia,Mobile Banking,172,6586,34.47,65.59,4.66,32,Fixed,18.77,490,0.5361194740842541
1704,App Development,Upwork,Beginner,Australia,Bank Transfer,149,1216,53.13,75.31,3.34,64,Fixed,55.89,447,-1.299445681696957
1705,Digital Marketing,Upwork,Expert,Asia,PayPal,232,3625,60.54,71.98,3.06,72,Fixed,12.79,30,-0.47600500008114
1706,Data Entry,Upwork,Expert,UK,Mobile Banking,80,2891,11.33,55.28,3.41,20,Hourly,51.84,436,-0.7268997532177152
1707,Web Development,Upwork,Expert,UK,PayPal,227,1920,66.89,82.04,3.68,34,Hourly,70.88,349,-1.0588054825032935
1708,SEO,Freelancer,Intermediate,Europe,Bank Transfer,181,2936,51.44,60.8,4.02,42,Fixed,72.36,232,-0.7115179223033475
1709,Graphic Design,Freelancer,Beginner,UK,PayPal,193,209,56.01,80.98,4.23,8,Fixed,41.43,339,-1.6436568757140295
1710,SEO,Toptal,Intermediate,Middle East,Crypto,50,7293,84.12,82.51,4.82,66,Hourly,42.15,327,0.7777851286722086
1711,Web Development,Freelancer,Beginner,UK,PayPal,21,3813,37.51,57.6,4.02,21,Hourly,15.39,299,-0.4117431287055594
1712,Web Development,Upwork,Intermediate,UK,Bank Transfer,70,1105,21.53,53.07,4.0,79,Fixed,56.95,285,-1.3373875312857306
1713,Web Development,PeoplePerHour,Beginner,UK,Crypto,265,383,57.42,89.04,3.1,70,Fixed,67.49,34,-1.5841804628451412
1714,Digital Marketing,PeoplePerHour,Beginner,USA,PayPal,127,3646,94.78,72.99,3.07,5,Fixed,27.13,20,-0.46882681232110174
1715,Content Writing,Fiverr,Beginner,Europe,PayPal,235,7657,54.2,52.91,4.1,67,Hourly,39.49,110,0.9022070498462051
1716,Data Entry,Fiverr,Intermediate,Middle East,Crypto,129,9133,84.03,99.74,3.88,43,Hourly,68.72,487,1.4067311038374652
1717,Digital Marketing,Freelancer,Expert,UK,Mobile Banking,116,1412,76.92,52.89,4.68,16,Fixed,71.4,318,-1.2324492626032666
1718,Digital Marketing,PeoplePerHour,Intermediate,Europe,Mobile Banking,276,975,54.24,84.75,3.32,73,Hourly,27.02,347,-1.3818239317050152
1719,Customer Support,Upwork,Intermediate,Canada,Crypto,85,5569,66.52,99.18,3.05,35,Fixed,48.54,486,0.18849009541954426
1720,Content Writing,Upwork,Beginner,USA,PayPal,250,2493,43.63,61.96,3.9,83,Fixed,23.47,144,-0.8629435021936783
1721,Digital Marketing,Upwork,Beginner,Asia,Mobile Banking,219,4030,55.41,57.11,3.47,43,Fixed,17.13,11,-0.3375685218518308
1722,Web Development,Freelancer,Expert,UK,Crypto,239,7310,53.19,56.07,3.1,39,Fixed,73.78,243,0.783596042573192
1723,Web Development,Freelancer,Expert,Middle East,Bank Transfer,86,1469,72.37,65.16,4.45,10,Fixed,67.44,497,-1.2129656101117343
1724,Customer Support,Toptal,Beginner,USA,PayPal,298,109,43.95,55.05,3.22,74,Hourly,63.2,145,-1.6778387221904023
1725,SEO,Upwork,Expert,Middle East,Bank Transfer,80,2574,14.48,84.61,4.22,20,Hourly,13.41,238,-0.8352562065478165
1726,Graphic Design,Upwork,Expert,Asia,PayPal,19,3847,79.93,53.11,3.56,1,Fixed,69.06,91,-0.4001213009035927
1727,Digital Marketing,Freelancer,Beginner,Asia,Mobile Banking,224,1628,70.06,75.47,3.35,6,Hourly,40.66,315,-1.1586164742143017
1728,Graphic Design,Freelancer,Intermediate,USA,Bank Transfer,234,7251,95.26,99.83,3.76,53,Fixed,33.97,322,0.7634287531521322
1729,Data Entry,Toptal,Expert,Canada,Bank Transfer,269,757,45.73,90.7,4.6,46,Hourly,48.25,114,-1.4563403570235074
1730,App Development,Toptal,Beginner,Europe,Crypto,268,8215,12.43,80.76,3.78,66,Hourly,16.39,14,1.0929417531843644
1731,Web Development,Fiverr,Expert,USA,Mobile Banking,114,5327,16.55,65.31,4.5,38,Hourly,62.97,271,0.10577002694672244
1732,SEO,PeoplePerHour,Expert,Australia,Mobile Banking,204,1830,78.47,81.19,3.25,33,Hourly,50.77,21,-1.089569144332029
1733,Data Entry,Upwork,Beginner,Asia,PayPal,230,2463,11.44,76.35,4.55,67,Fixed,23.06,117,-0.8731980561365902
1734,Customer Support,Upwork,Expert,Canada,Crypto,189,7800,91.24,71.3,3.47,77,Hourly,23.18,368,0.951087090307418
1735,SEO,Toptal,Expert,Asia,Crypto,35,2211,31.76,56.54,4.35,35,Hourly,22.9,94,-0.9593363092570492
1736,App Development,Toptal,Expert,Australia,PayPal,106,8850,90.39,94.33,4.13,79,Hourly,13.99,446,1.3099964783093307
1737,App Development,Fiverr,Intermediate,Canada,Bank Transfer,263,358,78.48,72.49,4.86,45,Hourly,51.15,414,-1.5927259244642344
1738,Customer Support,PeoplePerHour,Intermediate,Asia,PayPal,103,5489,87.76,59.73,3.77,22,Hourly,68.82,256,0.16114461823844614
1739,Content Writing,Fiverr,Expert,Australia,PayPal,289,4357,25.33,68.39,3.13,68,Hourly,11.22,330,-0.22579388387409222
1740,Customer Support,PeoplePerHour,Beginner,Australia,PayPal,270,2414,61.59,70.71,3.04,17,Hourly,13.43,261,-0.8899471609100127
1741,Web Development,Upwork,Expert,Asia,Crypto,144,234,13.89,91.38,4.65,5,Hourly,50.09,86,-1.6351114140949363
1742,Data Entry,Fiverr,Expert,Asia,PayPal,290,5374,24.22,86.68,4.05,85,Fixed,67.36,392,0.12183549479061759
1743,Content Writing,Toptal,Intermediate,Middle East,PayPal,220,5533,34.44,88.47,4.55,57,Fixed,32.87,435,0.1761846306880501
1744,App Development,Fiverr,Intermediate,USA,PayPal,36,295,75.38,50.55,3.47,88,Fixed,34.47,463,-1.6142604877443492
1745,Data Entry,Fiverr,Intermediate,USA,Mobile Banking,92,8480,7.35,70.81,3.69,40,Hourly,51.74,317,1.183523646346752
1746,SEO,Upwork,Expert,Canada,Bank Transfer,67,8233,90.8,74.07,3.06,30,Fixed,29.19,57,1.0990944855501115
1747,Content Writing,Toptal,Expert,Europe,Bank Transfer,283,5974,11.73,50.96,4.92,42,Fixed,11.86,229,0.32692657364885347
1748,Content Writing,Toptal,Beginner,Asia,Bank Transfer,78,569,40.77,62.99,4.34,7,Fixed,61.47,107,-1.520602228399088
1749,Web Development,Freelancer,Expert,Middle East,Bank Transfer,128,3957,12.7,88.01,4.87,71,Hourly,53.8,18,-0.3625212697795828
1750,Customer Support,Freelancer,Expert,USA,Crypto,273,326,78.05,56.86,3.53,88,Fixed,50.65,364,-1.6036641153366735
1751,Graphic Design,Freelancer,Intermediate,USA,Crypto,289,5151,18.42,76.77,4.22,19,Fixed,61.92,140,0.045609977148306585
1752,SEO,Upwork,Intermediate,Middle East,PayPal,125,8847,89.05,60.76,4.36,41,Fixed,57.27,378,1.3089710229150395
1753,SEO,Fiverr,Intermediate,UK,Crypto,216,4623,55.37,50.61,3.64,34,Fixed,24.41,159,-0.13487017224694098
1754,Customer Support,Toptal,Intermediate,Middle East,Bank Transfer,152,4653,95.1,62.06,4.7,22,Fixed,34.67,99,-0.12461561830402919
1755,Content Writing,Toptal,Intermediate,USA,Mobile Banking,82,4103,32.58,98.79,4.89,52,Fixed,18.83,264,-0.31261577392407874
1756,Content Writing,Fiverr,Beginner,Europe,PayPal,18,6862,48.16,90.08,4.77,6,Fixed,19.09,237,0.6304613703590426
1757,Web Development,Toptal,Beginner,UK,PayPal,140,6123,70.95,97.98,4.48,74,Hourly,57.33,237,0.3778575248986487
1758,Graphic Design,Fiverr,Beginner,Australia,Bank Transfer,284,191,84.03,74.39,3.55,25,Fixed,70.1,48,-1.6498096080797766
1759,SEO,Upwork,Intermediate,Middle East,Bank Transfer,83,1767,45.03,55.49,3.56,66,Fixed,77.39,164,-1.1111037076121437
1760,App Development,Upwork,Intermediate,Australia,Bank Transfer,247,7363,89.78,77.4,4.93,10,Hourly,53.98,286,0.8017124212056695
1761,Digital Marketing,Upwork,Intermediate,UK,Crypto,197,5764,16.21,72.72,3.02,74,Hourly,22.89,414,0.2551446960484709
1762,Digital Marketing,Fiverr,Beginner,UK,PayPal,246,449,72.33,92.22,4.43,26,Hourly,17.4,58,-1.5616204441707353
1763,Graphic Design,Fiverr,Intermediate,UK,Bank Transfer,55,4813,38.08,54.9,4.41,5,Hourly,66.9,182,-0.06992466394183296
1764,Data Entry,PeoplePerHour,Beginner,Canada,Mobile Banking,236,9764,14.63,74.41,4.25,86,Hourly,50.51,146,1.6224185551033767
1765,Web Development,Toptal,Intermediate,Middle East,PayPal,263,9576,41.73,57.5,4.98,68,Fixed,53.28,446,1.5581566837277963
1766,Graphic Design,Toptal,Expert,Asia,PayPal,222,6305,88.62,66.23,3.62,71,Fixed,64.7,385,0.4400684854856469
1767,Customer Support,PeoplePerHour,Beginner,Europe,Crypto,210,288,98.15,86.87,3.68,50,Fixed,59.23,300,-1.6166532169976953
1768,Customer Support,PeoplePerHour,Expert,Europe,PayPal,124,3265,42.32,73.8,3.16,17,Hourly,68.41,95,-0.5990596473960815
1769,Digital Marketing,Upwork,Beginner,Australia,Bank Transfer,84,7591,89.21,68.79,3.89,11,Fixed,13.93,42,0.8796470311717991
1770,Content Writing,PeoplePerHour,Intermediate,Australia,Bank Transfer,46,3697,53.42,69.72,3.52,53,Fixed,62.33,353,-0.4513940706181517
1771,Digital Marketing,Fiverr,Intermediate,Asia,Mobile Banking,25,5458,73.12,72.97,3.69,50,Hourly,69.56,256,0.15054824583077062
1772,Content Writing,Freelancer,Expert,Australia,PayPal,14,9858,9.31,89.25,4.67,8,Hourly,30.03,212,1.654549490791167
1773,Web Development,Fiverr,Intermediate,Middle East,PayPal,157,6390,57.94,94.6,4.87,62,Fixed,54.83,188,0.46912305499056367
1774,Content Writing,PeoplePerHour,Beginner,USA,Crypto,298,2479,11.67,97.77,3.37,89,Hourly,31.99,130,-0.8677289607003705
1775,Graphic Design,Toptal,Intermediate,Australia,Bank Transfer,90,3702,30.52,89.35,3.75,85,Fixed,77.06,346,-0.44968497829433307
1776,Content Writing,Fiverr,Intermediate,UK,Mobile Banking,117,9963,58.85,65.77,4.86,76,Hourly,12.34,299,1.6904404295913582
1777,Data Entry,Toptal,Beginner,Australia,Bank Transfer,193,6357,81.68,84.41,3.12,29,Fixed,50.59,390,0.4578430456533607
1778,Customer Support,Fiverr,Expert,UK,PayPal,116,9514,58.28,71.88,3.18,44,Fixed,21.66,288,1.5369639389124452
1779,Graphic Design,Toptal,Expert,Canada,PayPal,179,5190,93.94,62.73,3.33,45,Fixed,59.86,136,0.05894089727409192
1780,Customer Support,Fiverr,Intermediate,USA,Mobile Banking,8,2928,81.98,92.04,4.19,29,Hourly,22.31,29,-0.7142524700214573
1781,Web Development,Toptal,Beginner,USA,PayPal,226,1585,19.84,51.92,3.3,88,Hourly,26.48,145,-1.173314668199142
1782,Graphic Design,Freelancer,Expert,Asia,Mobile Banking,225,8777,41.95,95.09,4.94,59,Hourly,44.61,311,1.2850437303815787
1783,Data Entry,Upwork,Expert,Middle East,Mobile Banking,175,6304,68.51,73.07,3.89,15,Hourly,74.04,473,0.4397266670208832
1784,Web Development,Fiverr,Intermediate,Middle East,Bank Transfer,217,998,94.15,81.86,4.0,70,Fixed,24.82,467,-1.3739621070154493
1785,Digital Marketing,Freelancer,Beginner,Europe,Mobile Banking,257,3991,98.83,82.97,3.49,44,Fixed,20.1,485,-0.35089944197761613
1786,Data Entry,Upwork,Expert,Canada,PayPal,128,9263,77.5,94.76,3.94,36,Fixed,63.13,104,1.4511675042567498
1787,Web Development,Fiverr,Intermediate,Asia,Crypto,132,6653,59.51,81.83,4.32,84,Fixed,45.04,286,0.5590213112234237
1788,App Development,Freelancer,Intermediate,Middle East,Crypto,217,8675,76.88,80.7,4.5,57,Hourly,73.82,455,1.2501782469756786
1789,Content Writing,Freelancer,Intermediate,UK,PayPal,116,1453,30.96,53.33,4.51,64,Hourly,20.26,190,-1.2184347055479539
1790,Graphic Design,Freelancer,Intermediate,Canada,Crypto,89,7869,31.94,75.92,4.16,76,Hourly,55.21,470,0.9746725643761152
1791,Web Development,PeoplePerHour,Expert,USA,Crypto,8,3561,67.16,57.51,4.81,38,Hourly,26.3,177,-0.4978813818260185
1792,Graphic Design,Toptal,Beginner,UK,Mobile Banking,69,2985,87.82,86.87,4.63,17,Fixed,20.97,344,-0.6947688175299249
1793,Content Writing,Upwork,Intermediate,Asia,Crypto,124,4928,97.13,75.61,4.51,27,Hourly,57.84,238,-0.030615540494004414
1794,Web Development,Toptal,Intermediate,Asia,Crypto,247,7556,37.43,84.01,3.11,17,Hourly,51.56,0,0.8676833849050687
1795,Digital Marketing,Toptal,Expert,Canada,Crypto,141,7641,80.67,52.08,3.01,63,Hourly,62.84,109,0.8967379544099855
1796,App Development,Toptal,Intermediate,USA,Bank Transfer,251,5110,85.9,54.24,3.42,11,Fixed,31.66,337,0.031595420092993806
1797,App Development,Freelancer,Intermediate,Middle East,PayPal,49,3383,64.2,85.82,4.33,64,Fixed,41.36,274,-0.5587250685539618
1798,Data Entry,Toptal,Beginner,UK,Mobile Banking,150,1652,38.02,53.6,3.82,39,Fixed,38.38,370,-1.1504128310599724
1799,Web Development,PeoplePerHour,Intermediate,UK,Crypto,180,8470,63.81,53.56,3.8,2,Hourly,78.89,381,1.1801054616991147
1800,Content Writing,Fiverr,Expert,USA,PayPal,46,2246,60.52,50.61,4.77,66,Fixed,30.46,233,-0.9473726629903187
1801,Web Development,Freelancer,Beginner,UK,Crypto,93,160,62.62,97.83,4.79,54,Fixed,30.64,63,-1.6604059804874522
1802,Graphic Design,Upwork,Expert,Middle East,Bank Transfer,222,9486,63.83,86.88,4.82,29,Fixed,34.82,243,1.5273930218990608
1803,SEO,Fiverr,Beginner,Middle East,Bank Transfer,232,6073,85.47,67.66,3.63,45,Fixed,49.52,52,0.36076660166046237
1804,Customer Support,Fiverr,Beginner,Middle East,Crypto,295,4209,21.16,64.83,4.38,88,Fixed,27.66,261,-0.27638301665912374
1805,Web Development,Fiverr,Intermediate,USA,Crypto,71,3917,39.89,67.49,3.54,88,Fixed,74.07,16,-0.37619400837013184
1806,App Development,Toptal,Intermediate,Australia,Crypto,255,9619,60.67,88.73,3.38,80,Hourly,28.6,301,1.5728548777126363
1807,App Development,Toptal,Intermediate,Australia,Bank Transfer,45,7691,31.92,83.07,3.37,31,Hourly,72.71,492,0.9138288776481718
1808,Customer Support,Freelancer,Expert,Asia,Bank Transfer,103,5054,97.92,59.26,3.68,49,Fixed,17.24,455,0.012453586066225122
1809,App Development,Toptal,Intermediate,Asia,PayPal,83,8254,30.0,58.71,3.86,9,Hourly,55.96,373,1.1062726733101498
1810,Digital Marketing,Toptal,Intermediate,UK,Mobile Banking,203,7127,49.61,54.92,4.66,27,Fixed,73.49,233,0.7210432635214301
1811,Web Development,Toptal,Beginner,Middle East,Mobile Banking,151,3311,88.35,83.02,3.24,56,Hourly,21.81,72,-0.5833359980169501
1812,Data Entry,Freelancer,Intermediate,UK,Bank Transfer,110,712,12.61,88.22,4.47,78,Fixed,77.78,356,-1.4717221879378752
1813,Web Development,Freelancer,Intermediate,USA,Mobile Banking,197,8935,82.97,63.25,4.06,45,Hourly,41.7,438,1.3390510478142474
1814,SEO,PeoplePerHour,Intermediate,UK,Crypto,126,3440,59.25,51.05,3.58,89,Fixed,76.2,90,-0.5392414160624294
1815,App Development,PeoplePerHour,Intermediate,Europe,PayPal,81,9423,8.02,54.11,3.99,43,Fixed,57.38,483,1.505858458618946
1816,Graphic Design,PeoplePerHour,Beginner,Australia,Bank Transfer,116,3068,90.78,98.39,3.6,22,Hourly,31.11,5,-0.6663978849545357
1817,App Development,PeoplePerHour,Intermediate,UK,Bank Transfer,174,9746,8.72,64.77,4.19,33,Fixed,23.18,197,1.6162658227376296
1818,Web Development,Fiverr,Beginner,UK,Mobile Banking,10,1952,53.95,88.46,3.87,27,Hourly,31.26,364,-1.0478672916308545
1819,Digital Marketing,Fiverr,Expert,Canada,Crypto,201,4221,9.66,81.23,3.33,40,Fixed,16.51,195,-0.272281195081959
1820,Content Writing,PeoplePerHour,Intermediate,UK,PayPal,102,378,11.76,69.1,3.23,26,Fixed,20.07,469,-1.5858895551689598
1821,Web Development,PeoplePerHour,Intermediate,Europe,Mobile Banking,234,9681,89.28,60.28,4.09,83,Fixed,17.33,295,1.5940476225279874
1822,Web Development,Upwork,Intermediate,Australia,Bank Transfer,172,6345,77.75,56.07,4.8,45,Fixed,39.61,346,0.453741224076196
1823,Data Entry,Fiverr,Beginner,Canada,Bank Transfer,269,3896,23.71,80.75,3.69,45,Hourly,65.69,484,-0.3833721961301701
1824,Digital Marketing,Upwork,Intermediate,USA,Mobile Banking,12,274,63.94,88.73,4.47,26,Hourly,19.9,321,-1.6214386755043873
1825,SEO,Upwork,Intermediate,Asia,Crypto,176,2570,80.49,82.2,4.32,70,Hourly,19.12,136,-0.8366234804068714
1826,Content Writing,Toptal,Expert,USA,PayPal,199,8114,89.51,76.52,4.86,67,Hourly,55.04,266,1.0584180882432281
1827,App Development,Freelancer,Beginner,Australia,PayPal,273,3764,49.49,52.1,4.64,6,Hourly,23.8,403,-0.428492233478982
1828,Graphic Design,Fiverr,Beginner,Asia,PayPal,23,2457,90.26,98.42,4.13,28,Fixed,16.83,115,-0.8752489669251725
1829,Web Development,PeoplePerHour,Expert,USA,PayPal,53,6733,53.25,89.94,4.31,67,Fixed,21.68,42,0.5863667884045218
1830,SEO,PeoplePerHour,Beginner,Europe,Crypto,162,860,70.38,64.64,4.8,13,Hourly,74.66,230,-1.4211330551528436
1831,Content Writing,Freelancer,Intermediate,UK,Bank Transfer,70,6802,98.01,99.0,3.8,63,Fixed,67.5,57,0.609952262473219
1832,Graphic Design,Fiverr,Intermediate,Australia,Bank Transfer,63,3167,27.42,80.09,3.65,13,Hourly,34.78,205,-0.6325578569429267
1833,SEO,PeoplePerHour,Expert,Asia,PayPal,163,4823,21.01,79.12,3.02,77,Fixed,55.91,409,-0.06650647929419569
1834,Digital Marketing,PeoplePerHour,Beginner,Canada,PayPal,275,3340,37.49,87.4,4.65,1,Hourly,47.61,293,-0.573423262538802
1835,Digital Marketing,Toptal,Beginner,UK,PayPal,125,2301,20.62,90.59,4.6,40,Fixed,57.4,93,-0.9285726474283138
1836,Content Writing,Upwork,Beginner,USA,Mobile Banking,258,4711,32.0,82.82,3.21,37,Fixed,57.79,35,-0.10479014734773305
1837,App Development,PeoplePerHour,Expert,USA,Mobile Banking,265,4656,75.58,56.4,4.15,31,Hourly,54.01,229,-0.12359016290973801
1838,Customer Support,Fiverr,Intermediate,Canada,Bank Transfer,139,9165,50.36,66.91,3.93,17,Fixed,28.63,226,1.4176692947099045
1839,Graphic Design,Freelancer,Expert,Europe,Bank Transfer,278,6471,40.63,96.4,3.24,9,Hourly,12.73,182,0.49681035063642554
1840,Digital Marketing,Toptal,Intermediate,Canada,PayPal,60,3102,40.03,61.23,4.96,64,Fixed,41.89,261,-0.6547760571525689
1841,Customer Support,Fiverr,Expert,Australia,Mobile Banking,100,8257,23.48,68.61,3.43,57,Hourly,72.37,130,1.107298128704441
1842,Content Writing,Toptal,Intermediate,Canada,Crypto,118,4501,47.5,71.6,3.13,13,Fixed,49.86,64,-0.1765720249481156
1843,Digital Marketing,Upwork,Beginner,USA,Mobile Banking,32,4975,64.34,71.97,4.19,37,Hourly,68.27,379,-0.01455007265010927
1844,Digital Marketing,PeoplePerHour,Beginner,Europe,Bank Transfer,6,2696,18.22,80.65,4.48,14,Fixed,79.41,447,-0.7935543538466419
1845,SEO,Fiverr,Beginner,Europe,Mobile Banking,216,9343,97.42,97.15,3.06,75,Fixed,21.45,185,1.478512981437848
1846,Customer Support,Freelancer,Expert,Middle East,Bank Transfer,72,9332,47.11,62.03,4.32,25,Hourly,58.42,116,1.474752978325447
1847,SEO,Upwork,Expert,Canada,PayPal,132,2956,95.06,56.08,4.06,78,Hourly,57.2,185,-0.704681553008073
1848,Digital Marketing,Upwork,Expert,Australia,Crypto,28,1796,17.79,59.87,3.21,57,Hourly,78.6,273,-1.1011909721339956
1849,Customer Support,Toptal,Beginner,USA,PayPal,257,4359,77.89,94.35,3.35,71,Hourly,78.99,150,-0.22511024694456477
1850,Data Entry,Upwork,Intermediate,UK,PayPal,234,9962,63.68,82.29,4.14,88,Fixed,58.07,351,1.6900986111265945
1851,Customer Support,Fiverr,Beginner,Europe,Crypto,180,498,82.91,64.3,3.59,42,Fixed,27.05,412,-1.5448713393973126
1852,SEO,Toptal,Beginner,Canada,Crypto,225,3062,62.06,90.8,4.88,42,Fixed,65.9,150,-0.668448795743118
1853,Graphic Design,Upwork,Intermediate,Middle East,Crypto,40,1618,96.47,93.07,4.64,47,Fixed,17.49,383,-1.162034658861939
1854,Content Writing,Freelancer,Intermediate,Australia,Bank Transfer,6,3541,64.56,92.33,4.97,44,Fixed,64.65,35,-0.504717751121293
1855,Content Writing,Fiverr,Intermediate,Australia,PayPal,278,7360,79.54,95.95,3.52,41,Hourly,73.71,325,0.8006869658113783
1856,App Development,Freelancer,Intermediate,Asia,Bank Transfer,181,6933,88.37,62.61,4.94,3,Hourly,36.8,464,0.6547304813572672
1857,Graphic Design,Freelancer,Beginner,USA,Crypto,268,6034,72.89,87.75,3.86,1,Hourly,54.14,465,0.3474356815346771
1858,Graphic Design,Toptal,Expert,Europe,Bank Transfer,190,9289,54.8,73.03,3.7,79,Hourly,40.11,94,1.4600547843406066
1859,Graphic Design,PeoplePerHour,Beginner,USA,Crypto,19,7138,30.92,92.1,3.1,11,Hourly,40.64,133,0.7248032666338311
1860,App Development,Toptal,Intermediate,Middle East,Mobile Banking,283,4818,86.18,86.42,3.11,7,Fixed,31.73,161,-0.06821557161801432
1861,Graphic Design,Fiverr,Expert,UK,Crypto,198,1114,50.65,88.82,4.38,12,Fixed,63.35,43,-1.3343111651028572
1862,Web Development,Fiverr,Expert,UK,PayPal,202,3871,63.97,82.81,3.92,38,Hourly,75.53,299,-0.3919176577492633
1863,App Development,Toptal,Beginner,UK,PayPal,68,8809,12.53,58.87,3.45,54,Hourly,75.85,282,1.295981921254018
1864,Content Writing,PeoplePerHour,Beginner,Australia,PayPal,294,1486,52.25,77.25,4.23,67,Hourly,22.23,355,-1.2071546962107509
1865,Web Development,Toptal,Beginner,Europe,Bank Transfer,22,6147,71.32,99.23,3.51,53,Fixed,71.23,239,0.38606116805297813
1866,App Development,Fiverr,Expert,USA,PayPal,68,2533,60.49,96.87,4.16,32,Hourly,61.62,51,-0.8492707636031293
1867,Digital Marketing,PeoplePerHour,Expert,USA,Crypto,255,7769,47.61,52.16,3.72,45,Hourly,27.7,425,0.9404907178997425
1868,Digital Marketing,Fiverr,Expert,Middle East,Mobile Banking,21,4850,26.23,58.24,4.65,51,Hourly,14.71,280,-0.05727738074557508
1869,Content Writing,PeoplePerHour,Intermediate,UK,PayPal,145,6432,34.42,56.59,4.64,37,Fixed,28.76,73,0.4834794305106402
1870,Digital Marketing,PeoplePerHour,Intermediate,Europe,Bank Transfer,249,4879,71.56,86.3,3.95,59,Hourly,73.85,294,-0.04736464526742701
1871,Graphic Design,Toptal,Beginner,Europe,Mobile Banking,294,6203,26.3,90.89,3.7,54,Fixed,54.32,237,0.4052030020797468
1872,App Development,Toptal,Expert,Middle East,PayPal,91,2844,64.06,60.68,3.73,18,Hourly,60.47,166,-0.7429652210616103
1873,Web Development,Toptal,Beginner,Canada,PayPal,203,7662,61.03,75.29,4.61,1,Hourly,28.0,139,0.9039161421700237
1874,Graphic Design,PeoplePerHour,Expert,Europe,Mobile Banking,165,1147,97.19,92.04,3.66,21,Fixed,60.36,138,-1.3230311557656542
