id,nama,propinsi,kab,jenis,kelas,status_blu,kepemilikan,total_tempat_tidur,total_layanan,total_tenaga_kerja
7171072,RS Permata Bunda,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,65,22,122
7103039,RS Umum Liung Paduli,Sulawesi Utara,Kepulauan Sangihe,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,64,19,46
7171097,RSAU dr. Charles P. J. Suoth Lanud Sam Ratulangi,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AU,53,16,62
7103026,RS Umum Daerah Lapangan Sawang Kab. Sitaro,Sulawesi Utara,Kepulauan Siau Tagulandang Biaro,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkab,93,30,161
7107003,RS Umum Daerah Bolaang Mongondow Utara ,Sulawesi Utara,Bolaang Mongondow Utara,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,108,29,132
7173002,RS Umum Daerah Anugerah,Sulawesi Utara,Kota Tomohon,Rumah Sakit Umum,C,BLUD,Pemkot,106,22,394
7102062,RS Hermana,Sulawesi Utara,Minahasa Utara,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Katholik,116,20,148
7171095,RS Ibu dan Anak Kirana Manado,Sulawesi Utara,Kota Manado,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perorangan,47,26,46
7172014,RS Budi Mulia Bitung,Sulawesi Utara,Kota Bitung,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Katholik,116,26,187
7110002,RS Umum Daerah Bolaang Mongondow Selatan,Sulawesi Utara,Bolaang Mongondow Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,101,15,167
7171013,RSUP Prof. Dr. R. D. Kandou,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,A,BLU,Kemkes ,729,95,2278
7171105,RS Siloam Paal Dua,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,109,34,77
7109002,RS Umum Daerah Mitra Sehat,Sulawesi Utara,Minahasa Tenggara,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,50,20,99
7171124,RS. Dr. J. H. AWALOEI - MANADO,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,0,1,
7105084,RS Cantia Tompasobaru,Sulawesi Utara,Minahasa Selatan,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Katholik,68,10,44
7171122,RS Khusus Infeksi Kita Waya Provinsi Sulawesi Utara,Sulawesi Utara,Kota Manado,Rumah Sakit Khusus Infeksi,B,Non BLU/BLUD,Pemprop,79,28,
7171104,RS Mata Provinsi Sulawesi Utara,Sulawesi Utara,Kota Manado,Rumah Sakit Khusus Mata,C,Non BLU/BLUD,Pemprop,22,20,140
7171120,RS Gigi dan Mulut Universitas Sam Ratulangi,Sulawesi Utara,Kota Manado,Rumah Sakit Khusus Gigi dan Mulut,C,Non BLU/BLUD,Kementerian Lain,10,18,
7172036,RS Umum Daerah Manembo-Nembo Bitung,Sulawesi Utara,Kota Bitung,Rumah Sakit Umum,C,Non BLU/BLUD,Pemprop,201,50,756
7102121,RS Dr. J. H. Awaloei,Sulawesi Utara,Minahasa,Rumah Sakit Umum,B,Non BLU/BLUD,Perusahaan,200,91,87
7105030,RS Umum Daerah Amurang,Sulawesi Utara,Minahasa Selatan,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkab,92,18,21
7171035,RS Jiwa Prof. Dr. V. L. Ratumbuysang,Sulawesi Utara,Minahasa,Rumah Sakit Khusus Jiwa,B,Non BLU/BLUD,Pemprop,174,23,347
7171103,RS Umum Daerah ODSK,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,B,Non BLU/BLUD,Pemprop,287,22,99
7174024,RS Monompia,Sulawesi Utara,Kota Kotamobagu,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Protestan,110,20,180
7105116,RS Kalooran,Sulawesi Utara,Minahasa Selatan,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Protestan,173,32,368
7173036,RS Bethesda GMIM Tomohon,Sulawesi Utara,Kota Tomohon,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Protestan,238,77,572
7171061,RS Bhayangkara Manado,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,C,BLU,POLRI,116,97,275
7171106,RS Hermina Manado,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,115,76,
7103015,RS Daerah Liun Kendage,Sulawesi Utara,Kepulauan Sangihe,Rumah Sakit Umum,C,BLUD,Pemkab,164,45,472
7108037,RS Umum Daerah Tagulandang,Sulawesi Utara,Kepulauan Siau Tagulandang Biaro,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkab,100,20,143
7111011,RS Umum Daerah Bolaang Mongondow Timur,Sulawesi Utara,Bolaang Mongondow Timur,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,50,13,
7171121,RS Umum Daerah Kota Manado,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkot,105,27,
7106018,RS Umum Daerah Maria Walanda Maramis,Sulawesi Utara,Minahasa Utara,Rumah Sakit Umum,C,BLUD,Pemkab,109,32,346
7173051,RS Gunung Maria,Sulawesi Utara,Kota Tomohon,Rumah Sakit Umum,C,BLU,Organisasi Katholik,195,31,219
7171083,RS Advent Manado,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,158,30,219
7171094,RS Islam Sitti Maryam,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,75,15,39
7104027,RS Bergerak Kab.Kep.Talaud,Sulawesi Utara,Kepulauan Talaud,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,66,12,2
7172048,RS Umum Daerah Kota Bitung,Sulawesi Utara,Kota Bitung,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkot,117,11,
7102073,RS Budi Setia,Sulawesi Utara,Minahasa,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Katholik,132,19,104
7172025,Rumkital dr. Wahyu Slamet Bitung,Sulawesi Utara,Kota Bitung,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AL,92,14,71
7174035,RS Umum Daerah Kota Kotamobagu ,Sulawesi Utara,Kota Kotamobagu,Rumah Sakit Umum,C,BLUD,Pemkot,245,33,769
7174004,RS Ibu dan Anak Kasih Fatimah Kotamobagu,Sulawesi Utara,Kota Kotamobagu,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,38,17,68
7107014,RS Umum Bintauna,Sulawesi Utara,Bolaang Mongondow Utara,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,70,24,
7171098,RS Ibu dan Anak Kasih Ibu,Sulawesi Utara,Kota Manado,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,58,10,
7171024,RS TK. II R. W. Mongisidi,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,C,BLU,TNI AD,198,32,466
7101013,RS Umum Datoe Binangkang,Sulawesi Utara,Bolaang Mongondow,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkab,100,33,221
7102095,RS Tonsea,Sulawesi Utara,Minahasa Utara,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Protestan,103,19,45
7171102,RS Umum Manado Medical Center,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,247,30,157
7171099,RS Umum Siloam Hospital Manado,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,B,Non BLU/BLUD,Perusahaan,200,98,510
7171050,RS Pancaran Kasih,Sulawesi Utara,Kota Manado,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Protestan,163,27,527
7104038,RS Umum Daerah Talaud,Sulawesi Utara,Kepulauan Talaud,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkab,118,24,343
7102014,RS Umum Daerah Dr. Sam Ratulangi Tondano,Sulawesi Utara,Minahasa,Rumah Sakit Umum,C,BLUD,Pemkab,151,38,55
7201012,RS Umum Daerah Trikora Salakan,Sulawesi Tengah,Banggai Kepulauan,Rumah Sakit Umum,C,BLUD,Pemkab,125,18,286
7204010,RS Umum Daerah Poso,Sulawesi Tengah,Poso,Rumah Sakit Umum,C,BLUD,Pemkab,180,91,610
7201014,RS Pratama Bilabanggai Buko Selatan,Sulawesi Tengah,Banggai Kepulauan,Rumah Sakit Umum,D PRATAMA,BLUD,Pemkab,24,11,17
7271025,RS TK. III. 13.06.01 Dr. Sindhu Trisno,Sulawesi Tengah,Kota Palu,Rumah Sakit Umum,C,Non BLU/BLUD,TNI AD,116,35,228
7209032,RS Umum Daerah Ampana,Sulawesi Tengah,Tojo Una-Una,Rumah Sakit Umum,C,BLUD,Pemkab,177,51,579
7271040,RS Woodward,Sulawesi Tengah,Kota Palu,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,135,126,192
7208011,RS Umum Daerah Anuntaloko Parigi,Sulawesi Tengah,Parigi Moutong,Rumah Sakit Umum,B,BLUD,Pemkab,173,34,761
7208013,RS Umum Daerah Raja Tombolotutu,Sulawesi Tengah,Parigi Moutong,Rumah Sakit Umum,C,BLUD,Pemkab,101,17,247
7271130,RS Ibu dan Anak Nasana Pura,Sulawesi Tengah,Kota Palu,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,75,12,100
7205024,RS Umum Daerah Pendau Tambu Kab Donggala,Sulawesi Tengah,Donggala,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,68,20,63
7271095,RS Budi Agung Palu,Sulawesi Tengah,Kota Palu,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,132,53,190
7201011,RS Umum Daerah Banggai,Sulawesi Tengah,Banggai Laut,Rumah Sakit Umum,C,BLUD,Pemkab,125,24,381
7212011,RS Pratama Mayapuria,Sulawesi Tengah,Morowali Utara,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,36,13,
7206012,RS Umum  Mokopido Toli-Toli,Sulawesi Tengah,Toli-Toli,Rumah Sakit Umum,C,BLUD,Pemkab,291,36,869
7203016,RS Umum Daerah Morowali,Sulawesi Tengah,Morowali,Rumah Sakit Umum,C,BLUD,Pemkab,246,64,705
7209004,RS Umum Daerah Pratama Togean,Sulawesi Tengah,Tojo Una-Una,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,20,7,5
7208012,RS Ibu dan Anak Defina,Sulawesi Tengah,Parigi Moutong,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perorangan,86,14,107
7204044,"RS TK 4 Dr. Yanto, Sp.OT",Sulawesi Tengah,Poso,Rumah Sakit Umum,D,Non BLU/BLUD,TNI AD,59,24,7
7208115,RS Umum Daerah Buluye Napoae Moutong,Sulawesi Tengah,Parigi Moutong,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,62,16,129
7271014,RS Umum Daerah Undata Palu,Sulawesi Tengah,Kota Palu,Rumah Sakit Umum,B,BLUD,Pemprop,397,115,1014
7203018,RS Umum Daerah Salabangkapaku,Sulawesi Tengah,Morowali,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,51,25,145
7204021,RS Umum Daerah Kolonodale,Sulawesi Tengah,Morowali Utara,Rumah Sakit Umum,C,BLUD,Pemkab,182,56,302
7210002,RS Umum Daerah Tora Belo,Sulawesi Tengah,Sigi,Rumah Sakit Umum,C,BLUD,Pemkab,209,28,277
7206014,RS Umum Hj. Zubaeda Bantilan,Sulawesi Tengah,Toli-Toli,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,56,17,123
7271036,RS Umum Anutapura Palu,Sulawesi Tengah,Kota Palu,Rumah Sakit Umum,B,BLUD,Pemkot,357,69,1439
7271131,RS Ibu dan Anak Care She,Sulawesi Tengah,Kota Palu,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,28,7,29
7204043,RS GKST Tentena,Sulawesi Tengah,Poso,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,62,21,125
7202016,RS Pratama dr. Abdul Chalik Masulili,Sulawesi Tengah,Banggai,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,27,5,45
7271051,RS Umum Daerah Madani Palu,Sulawesi Tengah,Kota Palu,Rumah Sakit Umum,C,BLUD,Pemprop,226,28,303
7271128,RS Umum  Sis Al Jufri Palu,Sulawesi Tengah,Kota Palu,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,100,38,98
7202017,RS Claire Medika,Sulawesi Tengah,Banggai,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,55,21,45
7205022,RS Umum Daerah Kabelota,Sulawesi Tengah,Donggala,Rumah Sakit Umum,C,BLUD,Pemkab,129,25,272
7202015,RS Umum Daerah Kabupaten Banggai ,Sulawesi Tengah,Banggai,Rumah Sakit Umum,B,BLUD,Pemkab,311,35,266
7271132,RS Samaritan Palu,Sulawesi Tengah,Kota Palu,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,110,63,132
7209002,RS Umum Daerah Wakai,Sulawesi Tengah,Tojo Una-Una,Rumah Sakit Umum,D,Non BLU/BLUD,Pemkab,72,14,110
7271116,RS Ibu dan Anak Tinatapura,Sulawesi Tengah,Kota Palu,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Organisasi Sosial,32,13,21
7271127,RS Bhayangkara Palu,Sulawesi Tengah,Kota Palu,Rumah Sakit Umum,C,BLU,POLRI,114,36,214
7271133,RS Umum Tadulako Palu,Sulawesi Tengah,Kota Palu,Rumah Sakit Umum,C,Non BLU/BLUD,Kementerian Lain,2,16,108
7207013,RS Umum Daerah Mokoyurli Buol,Sulawesi Tengah,Buol,Rumah Sakit Umum,C,BLUD,Pemkab,223,38,391
7316015,RS Umum Daerah Massenrempulu Enrekang,Sulawesi Selatan,Enrekang,Rumah Sakit Umum,C,BLUD,Pemkab,119,31,567
7371191,RS Ibu dan Anak Sitti Khadijah 1 Muhammadiyah,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Organisasi Islam ,75,20,167
7373003,RS Umum Bintang Laut Palopo,Sulawesi Selatan,Kota Palopo,Rumah Sakit Umum,C,BLU,Perusahaan,101,17,
7371433,RS Khusus Daerah Gigi dan Mulut Provinsi Sulawesi ,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Gigi dan Mulut,C,BLUD,Pemprop,10,21,97
7371014,RS Umum Daerah Sayang Rakyat,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,C,Non BLU/BLUD,Pemprop,127,19,285
7302016,RS Umum Daerah H.A. Sulthan Daeng Radja,Sulawesi Selatan,Bulukumba,Rumah Sakit Umum,B,BLUD,Pemkab,255,33,827
7373008,RS Dokter Palemmai Tandi,Sulawesi Selatan,Kota Palopo,Rumah Sakit Umum,C,BLUD,Pemkot,148,27,120
7371436,RS Mata Makassar,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Mata,C,BLU,Kemkes ,15,17,80
7308070,RS Hamuna ,Sulawesi Selatan,Bone,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,103,25,
7371418,RS Ibu dan Anak Malebu Husada,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,34,16,48
7308071,RS Umum Daerah La Mappapenning,Sulawesi Selatan,Bone,Rumah Sakit Umum,C,BLUD,Pemprop,105,31,
7371030,RS Tk. II Pelamonia,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,B,BLU,TNI AD,319,93,534
7371413,RS Ibu dan Anak Permata Hati,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,33,15,73
7373007,RS Mega Buana Palopo,Sulawesi Selatan,Kota Palopo,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,100,22,118
7371373,RS Grestelina,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,B,Non BLU/BLUD,SWASTA/LAINNYA,209,43,504
7310021,RS Umum Daerah Batiling,Sulawesi Selatan,Pangkajene Kepulauan,Rumah Sakit Umum,D,BLU,Pemkab,50,15,109
7301017,RS Pratama Jampea,Sulawesi Selatan,Kepulauan Selayar,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,45,7,13
7310016,RS Umum Batara Siang,Sulawesi Selatan,Pangkajene Kepulauan,Rumah Sakit Umum,C,BLUD,Pemkab,200,39,365
7317020,RS Umum Inco Sorowako,Sulawesi Selatan,Luwu Timur,Rumah Sakit Umum,C,Non BLU/BLUD,Perusahaan,86,35,277
7372078,RS Dr. Hasri Ainun Habibie Parepare,Sulawesi Selatan,Kota Pare-pare,Rumah Sakit Umum,B,BLUD,Pemkot,214,35,52
7371256,RS Khusus Daerah Ibu dan Anak Siti Fatimah,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Ibu dan Anak,B,BLUD,Pemprop,80,21,234
7305026,RS Umum Daerah Galesong Kabupaten Takalar,Sulawesi Selatan,Takalar,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkab,116,37,
7308059,RS Umum Daerah Datu Pancaitana,Sulawesi Selatan,Bone,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkab,107,25,349
7305013,RS Maryam Citra Medika,Sulawesi Selatan,Takalar,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,126,26,138
7305014,RS Umum Daerah Pratama Takalar,Sulawesi Selatan,Takalar,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,14,13,25
7371448,RS Politeknik Ilmu Pelayaran (PIP) Makassar,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,D,Non BLU/BLUD,Kementerian Lain,58,25,
7304011,RS Umum Daerah Lanto Daeng Pasewang,Sulawesi Selatan,Jeneponto,Rumah Sakit Umum,B,Non BLU/BLUD,Pemkab,229,50,1036
7317075,RS Umum Daerah Batara Guru,Sulawesi Selatan,Luwu,Rumah Sakit Umum,C,BLUD,Pemkab,270,37,221
7371449,RS Otak & Jantung Pertamina Royal Biringkanaya,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Jantung,B,Non BLU/BLUD,BUMN,87,52,
7371052,RS Akademis Jaury,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,B,Non BLU/BLUD,Organisasi Sosial,203,94,502
7371399,RS Primaya,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,B,Non BLU/BLUD,Perusahaan,208,90,696
7372020,RS Fatima Pare-Pare,Sulawesi Selatan,Kota Pare-pare,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,198,38,302
7322004,RS Hikmah Sejahtera Sukamaju,Sulawesi Selatan,Luwu Utara,Rumah Sakit Umum,D,BLU,SWASTA/LAINNYA,128,18,38
7312011,RS Umum Daerah Latemmamala Soppeng,Sulawesi Selatan,Soppeng,Rumah Sakit Umum,B,BLUD,Pemkab,264,101,910
7373064,RS AT Medika,Sulawesi Selatan,Kota Palopo,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,180,49,178
7371432,RS Umum Sayang Bunda,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,57,45,18
7371314,RS Umum Pusat Dr. Tadjuddin Chalid Makassar,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,B,BLU,Kemkes ,320,105,414
7306059,RS Umum Yapika,Sulawesi Selatan,Gowa,Rumah Sakit Umum,C,Non BLU/BLUD,Perorangan,100,25,51
7306046,RS Umum Daerah Syehk Yusuf Gowa,Sulawesi Selatan,Gowa,Rumah Sakit Umum,B,Non BLU/BLUD,Pemkab,235,42,489
7371107,RS Ibu dan Anak Masyita,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Organisasi Sosial,57,22,68
7371074,RS AL Jala Ammari Makassar,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,C,Non BLU/BLUD,TNI AL,100,37,175
7371412,RS Umum Wisata Universitas Indonesia Timur,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,163,112,143
7372075,RS Umum Daerah Andi Makkasau Parepare,Sulawesi Selatan,Kota Pare-pare,Rumah Sakit Umum,B,BLUD,Pemkot,294,137,1246
7314013,RS Umum Daerah Nene Mallomo,Sulawesi Selatan,Sidenreng Rappang,Rumah Sakit Umum,C,BLUD,Pemkab,192,34,623
7371408,RS Universitas Hasanuddin,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,B,BLU,Kementerian Lain,236,134,505
7371425,RS Umum Cahaya Medika Makassar,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,87,23,44
7318054,RS Umum Daerah Lakipadada,Sulawesi Selatan,Tana Toraja,Rumah Sakit Umum,C,BLUD,Pemkab,200,105,499
7371452,RS Umum Primaya Hertasning,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,112,53,
7315016,RS Umum Aisyiyah St. Khadijah,Sulawesi Selatan,Pinrang,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Islam ,53,22,68
7371340,RS Ibnu Sina YW-UMI Makassar,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,B,Non BLU/BLUD,Organisasi Sosial,269,108,506
7371406,RS Ibu dan Anak Budi Mulia,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perorangan,29,16,15
7371429,RS Ibu dan Anak Kartini ,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,38,24,77
7315018,RS Umum Daerah Madising,Sulawesi Selatan,Pinrang,Rumah Sakit Umum,D,BLUD,Pemkab,83,24,86
7371434,RS Umum Sandi Karsa Makassar,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,C,Non BLU/BLUD,Perorangan,103,35,106
7308026,RS Tk. IV DR. M. Yasin Bone,Sulawesi Selatan,Bone,Rumah Sakit Umum,C,Non BLU/BLUD,TNI AD,154,20,280
7371180,RS Ibu dan Anak Sentosa,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Organisasi Sosial,38,23,117
7326002,RS Umum Daerah Pongtiku,Sulawesi Selatan,Toraja Utara,Rumah Sakit Umum,C,Non BLU/BLUD,Pemkab,117,26,148
7318056,Rumah Sakit Sinar Kasih Toraja,Sulawesi Selatan,Tana Toraja,Rumah Sakit Umum,C,Non BLU/BLUD,Perorangan,111,30,82
7310032,RS Kelas D Pratama Sailus,Sulawesi Selatan,Pangkajene Kepulauan,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,24,6,
7301015,RS Umum Daerah KH. Hayyung Kepulauan Selayar,Sulawesi Selatan,Kepulauan Selayar,Rumah Sakit Umum,C,BLUD,Pemkab,135,36,380
7315014,RS Umum Daerah Lasinrang Pinrang,Sulawesi Selatan,Pinrang,Rumah Sakit Umum,C,BLUD,Pemkab,191,42,421
7313023,RS Umum Daerah Siwa,Sulawesi Selatan,Wajo,Rumah Sakit Umum,C,BLUD,Pemkab,102,18,117
7371451,RS Mata JEC ORBITA @Makassar,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Mata,C,BLU,SWASTA/LAINNYA,16,36,
7371336,RS Hikmah,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,C,Non BLU/BLUD,Organisasi Sosial,100,78,137
7371450,RS Islam Gigi dan Mulut FKG-UMI,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Gigi dan Mulut,B,Non BLU/BLUD,SWASTA/LAINNYA,0,18,
7371026,RS Umum Daerah Labuang Baji,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,B,BLUD,Pemprop,224,105,666
7373005,RS Mujaisyah,Sulawesi Selatan,Kota Palopo,Rumah Sakit Umum,D,Non BLU/BLUD,SWASTA/LAINNYA,106,29,145
7371362,RS Umum Daerah Haji Makassar,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,B,BLUD,Pemprop,207,42,527
7371400,RS PKU Muhammadiyah Mamajang,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,D,Non BLU/BLUD,Organisasi Sosial,51,27,84
7371427,RS Gigi dan Mulut Ladokgi TNI AL Yos Sudarso,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Gigi dan Mulut,C,BLU,TNI AL,10,18,87
7309016,RS Umum Daerah dr. La Palaloi,Sulawesi Selatan,Maros,Rumah Sakit Umum,C,BLUD,Pemkab,180,63,688
7306057,RS Umum Thalia Irham,Sulawesi Selatan,Gowa,Rumah Sakit Umum,D,Non BLU/BLUD,Perorangan,79,22,154
7308058,RS Hapsah,Sulawesi Selatan,Bone,Rumah Sakit Umum,C,Non BLU/BLUD,SWASTA/LAINNYA,120,25,239
7371430,RS Ibu dan Anak Amanat,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Perusahaan,74,27,111
7373016,RS Umum Daerah Sawerigading,Sulawesi Selatan,Kota Palopo,Rumah Sakit Umum,B,BLUD,Pemkot,272,36,1255
7371428,RS Ibu dan Anak Paramount,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Ibu dan Anak,B,Non BLU/BLUD,Perusahaan,107,28,216
7371223,RS Ibu dan Anak Chaterine Booth,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,Organisasi Sosial,57,19,2
7303010,RS Umum Daerah Prof. Dr. H. Anwar Makkatutu,Sulawesi Selatan,Bantaeng,Rumah Sakit Umum,B,BLUD,Pemkab,271,37,394
7371041,RS Kepolisian Bhayangkara,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,B,BLU,POLRI,349,99,109
7304012,RS Umum Daerah Rumbia,Sulawesi Selatan,Jeneponto,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,32,13,11
7371395,RS Umum Daerah Daya Kota Makassar,Sulawesi Selatan,Kota Makassar,Rumah Sakit Umum,B,BLUD,Pemkot,218,99,490
7307025,RS Umum Daerah Kelas D Pratama Bulu Paccing Bikeru,Sulawesi Selatan,Sinjai,Rumah Sakit Umum,D PRATAMA,Non BLU/BLUD,Pemkab,30,14,
7371414,RS Ibu dan Anak Prof. dr. H. M. Farid,Sulawesi Selatan,Kota Makassar,Rumah Sakit Khusus Ibu dan Anak,C,Non BLU/BLUD,SWASTA/LAINNYA,32,21,59
7313024,RS Prima Husada Sengkang,Sulawesi Selatan,Wajo,Rumah Sakit Umum,D,Non BLU/BLUD,Perusahaan,67,23,
7311010,RS Umum Daerah La Patarai,Sulawesi Selatan,Barru,Rumah Sakit Umum,C,BLUD,Pemkab,189,66,142
7317053,RS Umum Daerah Andi Djemma Masamba,Sulawesi Selatan,Luwu Utara,Rumah Sakit Umum,C,BLUD,Pemkab,249,27,550
7303012,RS Umum Daerah Banyorang,Sulawesi Selatan,Bantaeng,Rumah Sakit Umum,D,BLUD,Pemkab,46,22,53
